target,hull_energy,rxn,dG_rxn,temperature,c1,c2,gamma_obs,gamma_opt
Eu3Fe1O6,0.017,Eu2O3 + 0.3333 Fe2O3 -> 0.6667 Eu3FeO6,-0.017,1073,0.012,0.02,0.009,0.009
Eu1Fe1O3,0.013,Eu2O3 + Fe2O3 -> 2 EuFeO3,-0.023,1373,0.019,0.022,0.013,0.013
Ba2O4Sn1,0.0,SnO2 + 2 BaCO3 -> 2 CO2 + Ba2SnO4,-0.03,1473,0.034,0.032,0.023,-0.046
Ba2O4Sn1,0.0,SnO2 + 2 BaCO3 -> 2 CO2 + Ba2SnO4,-0.076,1673,0.027,0.042,0.015,-0.054
Ba2O4Sn1,0.0,SnO2 + 2 BaCO3 -> 2 CO2 + Ba2SnO4,-0.052,1573,0.03,0.041,0.02,-0.05
Ba1O3Sn1,0.0,SnO2 + BaCO3 -> BaSnO3 + CO2,-0.064,1473,-0.018,0.0,-0.02,-0.02
Ba1O3Sn1,0.0,SnO2 + BaCO3 -> BaSnO3 + CO2,-0.102,1673,-0.015,0.013,-0.021,-0.021
Ba1O3Sn1,0.0,SnO2 + BaCO3 -> BaSnO3 + CO2,-0.083,1573,-0.016,0.002,-0.022,-0.022
Ba1O3Sn1,0.0,SnO2 + BaCO3 -> BaSnO3 + CO2,0.011,1073,0.011,0.0,0.008,-0.019
Ba1O3Sn1,0.0,SnO2 + BaCO3 -> BaSnO3 + CO2,-0.079,1553,-0.017,0.0,-0.022,-0.022
Ba1O3Sn1,0.0,SnO2 + BaCO3 -> BaSnO3 + CO2,-0.033,1313,-0.021,0.0,-0.017,-0.017
Ba1O3Sn1,0.0,SnO2 + BaCO3 -> BaSnO3 + CO2,0.076,723,0.076,0.0,0.055,-0.016
Ba1O3Sn1,0.0,SnO2 + BaCO3 -> BaSnO3 + CO2,-0.073,1523,-0.017,0.0,-0.021,-0.021
Mo3O12Sc2,0.0,MoO3 + 0.3333 Sc2O3 -> 0.3333 Sc2(MoO4)3,-0.164,1073,-0.164,0.0,-0.118,-0.118
Mo3O12Sc2,0.0,MoO3 + 0.3333 Sc2O3 -> 0.3333 Sc2(MoO4)3,-0.205,1673,-0.205,0.0,-0.147,-0.147
Mo3O12Sc2,0.0,MoO3 + 0.3333 Sc2O3 -> 0.3333 Sc2(MoO4)3,-0.184,1373,-0.184,0.0,-0.133,-0.133
Mo3O12Sc2,0.0,MoO3 + 0.3333 Sc2O3 -> 0.3333 Sc2(MoO4)3,-0.167,1123,-0.167,0.0,-0.12,-0.12
Co1Cr2O4,0.0,0.3333 Co3O4 + Cr2O3 -> Cr2CoO4 + 0.1667 O2,-0.087,1073,-0.022,0.0,-0.026,-0.11
Ca1Nb2O6,0.0,CaCO3 + Nb2O5 -> CO2 + CaNb2O6,-0.137,1573,0.017,0.104,0.017,0.017
Ca1Nb2O6,0.0,CaCO3 + Nb2O5 -> CO2 + CaNb2O6,-0.131,1523,0.014,0.096,0.014,0.014
Ca1Nb2O6,0.0,CaO + Nb2O5 -> CaNb2O6,-0.14,1773,0.029,0.1,0.022,0.022
Ca1Nb2O6,0.0,CaCO3 + Nb2O5 -> CO2 + CaNb2O6,-0.114,1373,0.007,0.07,0.005,0.005
Ca1Nb2O6,0.0,CaCO3 + Nb2O5 -> CO2 + CaNb2O6,-0.081,1073,-0.008,0.02,-0.012,-0.012
Ca1Nb2O6,0.0,CaCO3 + Nb2O5 -> CO2 + CaNb2O6,-0.154,1723,0.027,0.131,0.027,0.022
Ca1Nb2O6,0.0,CaCO3 + Nb2O5 -> CO2 + CaNb2O6,-0.125,1473,0.012,0.087,0.011,0.011
Ca1Nb2O6,0.0,CaCO3 + Nb2O5 -> CO2 + CaNb2O6,-0.092,1173,-0.003,0.036,-0.006,-0.006
Ca4Nb2O9,0.0,4 CaCO3 + Nb2O5 -> Ca4Nb2O9 + 4 CO2,-0.108,1373,0.013,0.064,0.008,0.0
Ca4Nb2O9,0.0,4 CaCO3 + Nb2O5 -> Ca4Nb2O9 + 4 CO2,-0.181,1723,-0.002,0.062,-0.013,-0.019
Ca2Nb2O7,0.0,CaCO3 + 0.5 Nb2O5 -> CO2 + 0.5 Ca2Nb2O7,-0.074,1073,0.008,0.03,0.001,0.001
Ca2Nb2O7,0.0,CaCO3 + 0.5 Nb2O5 -> CO2 + 0.5 Ca2Nb2O7,-0.178,1723,0.002,0.096,-0.0,-0.004
O7Sm2Zr2,0.0,Sm2O3 + 2 ZrO2 -> Sm2Zr2O7,-0.106,1773,-0.106,0.0,-0.076,-0.076
O7Sm2Zr2,0.0,Sm2O3 + 2 ZrO2 -> Sm2Zr2O7,-0.108,1823,-0.108,0.0,-0.078,-0.078
O7Sm2Zr2,0.0,Sm2O3 + 2 ZrO2 -> Sm2Zr2O7,-0.111,1873,-0.111,0.0,-0.08,-0.08
In2Mg1O4,0.021,MgCO3 + In2O3 -> CO2 + MgIn2O4,-0.114,1473,-0.114,0.0,-0.082,-0.13
In2Mg1O4,0.021,MgCO3 + In2O3 -> CO2 + MgIn2O4,-0.083,1273,-0.083,0.0,-0.059,-0.099
Cu1O2Zn1,0.186,CuO + ZnO -> ZnCuO2,0.142,1073,0.142,0.0,0.102,-0.007
Cu1O2Zn1,0.186,CuO + ZnO -> ZnCuO2,0.138,1173,0.138,0.0,0.099,-0.013
Ba2O4Si1,0.0,BaCO3 + 0.5 SiO2 -> CO2 + 0.5 Ba2SiO4,-0.055,1473,0.052,0.065,0.039,-0.031
Ba2O4Si1,0.0,BaCO3 + 0.5 SiO2 -> CO2 + 0.5 Ba2SiO4,-0.194,1573,0.137,0.201,0.102,-0.074
Ba2O4Si1,0.0,BaCO3 + 0.5 SiO2 -> CO2 + 0.5 Ba2SiO4,-0.094,1673,0.047,0.065,0.03,-0.03
Ba2O4Si1,0.0,BaCO3 + 0.5 SiO2 -> CO2 + 0.5 Ba2SiO4,0.02,1073,0.061,0.026,0.045,-0.033
Ba2O4Si1,0.0,BaCO3 + 0.5 SiO2 -> CO2 + 0.5 Ba2SiO4,-0.078,1593,0.049,0.076,0.037,-0.031
Ba1O3Si1,0.0,BaCO3 + SiO2 -> CO2 + BaSiO3,-0.141,1673,-0.023,0.007,-0.033,-0.033
Ba1O3Si1,0.0,BaCO3 + SiO2 -> CO2 + BaSiO3,-0.107,1473,-0.017,0.001,-0.027,-0.027
Ba1O3Si1,0.0,BaCO3 + SiO2 -> CO2 + BaSiO3,-0.122,1563,-0.02,0.0,-0.031,-0.031
Ba1O3Si1,0.0,BaCO3 + SiO2 -> CO2 + BaSiO3,-0.041,1073,-0.006,0.002,-0.009,-0.03
Ba1O5Si2,0.0,BaCO3 + 2 SiO2 -> BaSi2O5 + CO2,-0.128,1873,0.049,0.12,0.041,-0.357
Ba1O5Si2,0.0,SiO2 + 0.5 BaO -> 0.5 BaSi2O5,-0.208,1873,0.126,0.264,0.112,-0.357
Ba5O21Si8,0.005,BaCO3 + 1.6 SiO2 -> CO2 + 0.2 Ba5Si8O21,0.008,773,0.008,0.0,0.006,0.004
Ba2O8Si3,0.0,BaCO3 + 1.5 SiO2 -> CO2 + 0.5 Ba2Si3O8,-0.282,1573,0.049,0.11,0.014,0.003
Cd3O8P2,0.0,CdO + 0.3333 P2O5 -> 0.3333 Cd3(PO4)2,-0.317,425,-0.013,0.144,-0.017,-0.017
La1Lu1O3,0.01,La2O3 + Lu2O3 -> 2 LaLuO3,-0.055,1073,-0.055,0.0,-0.04,-0.047
O3Pb1Si1,0.0,SiO2 + PbO -> SiPbO3,-0.038,1173,0.011,0.055,0.016,-0.004
O3Pb1Si1,0.0,SiO2 + PbO -> SiPbO3,-0.039,1073,0.021,0.06,0.023,-0.004
O4Pb2Si1,0.008,SiO2 + 2 PbO -> Si(PbO2)2,-0.024,1123,0.031,0.063,0.031,0.008
Cr2Ni1O4,0.007,NiO + Cr2O3 -> Cr2NiO4,-0.058,1473,-0.058,0.0,-0.042,-0.133
Cr2Ni1O4,0.007,NiO + Cr2O3 -> Cr2NiO4,-0.055,1373,-0.055,0.0,-0.039,-0.119
Mo1O4Sr1,0.0,SrO + MoO3 -> SrMoO4,-0.392,1223,-0.25,0.0,-0.203,-0.203
Mo1O4Sr1,0.0,SrCO3 + MoO3 -> SrMoO4 + CO2,-0.162,1023,-0.162,0.0,-0.116,-0.202
Mo1O4Sr1,0.0,SrCO3 + MoO3 -> SrMoO4 + CO2,-0.561,1173,-0.561,0.0,-0.404,-0.647
Mo1O4Sr1,0.0,SrCO3 + MoO3 -> SrMoO4 + CO2,-0.204,1273,-0.204,0.0,-0.147,-0.203
Mo1O4Sr1,0.0,SrCO3 + MoO3 -> SrMoO4 + CO2,-0.137,873,-0.137,0.0,-0.098,-0.202
Mo1O4Sr1,0.0,SrCO3 + MoO3 -> SrMoO4 + CO2,-0.17,1073,-0.17,0.0,-0.122,-0.202
Mo1O4Sr1,0.0,SrCO3 + MoO3 -> SrMoO4 + CO2,-0.178,1123,-0.178,0.0,-0.129,-0.202
Mo1O6Sr3,0.11,SrCO3 + 0.3333 MoO3 -> CO2 + 0.3333 Sr3MoO6,-0.053,1533,0.196,0.166,0.148,-0.04
Mo1O3Sr1,0.009,MoO2 + SrO -> SrMoO3,-0.19,1073,0.036,0.226,0.054,0.072
Ga5Ho3O12,0.0,Ga2O3 + 0.6 Ho2O3 -> 0.4 Ho3Ga5O12,-0.12,1473,-0.031,0.026,-0.029,-0.029
Na2O7Ti3,0.0,3 TiO2 + Na2CO3 -> Na2Ti3O7 + CO2,-0.044,1073,0.035,0.026,0.02,0.02
Na2O7Ti3,0.0,3 TiO2 + Na2CO3 -> Na2Ti3O7 + CO2,-0.063,1273,0.048,0.044,0.03,0.03
Na2O7Ti3,0.0,3 TiO2 + Na2CO3 -> Na2Ti3O7 + CO2,-0.073,1373,0.055,0.064,0.037,0.037
Na2O7Ti3,0.0,3 TiO2 + Na2CO3 -> Na2Ti3O7 + CO2,0.03,353,0.03,0.0,0.021,0.0
Na2O7Ti3,0.0,3 TiO2 + 2 NaHO -> H2O + Na2Ti3O7,-0.086,1023,0.044,0.085,0.035,0.018
Na2O13Ti6,0.0,6 TiO2 + Na2CO3 -> CO2 + Na2Ti6O13,-0.036,1073,0.043,0.053,0.033,-0.006
Na2O13Ti6,0.0,6 TiO2 + Na2CO3 -> CO2 + Na2Ti6O13,-0.045,1223,0.058,0.069,0.045,-0.006
Na2O13Ti6,0.0,6 TiO2 + Na2CO3 -> CO2 + Na2Ti6O13,-0.048,1273,0.063,0.084,0.051,-0.006
Na2O3Ti1,0.01,TiO2 + Na2CO3 -> CO2 + Na2TiO3,-0.031,1223,0.072,0.052,0.05,0.052
Na2O3Ti1,0.01,TiO2 + Na2CO3 -> CO2 + Na2TiO3,-0.009,1273,0.07,0.039,0.049,0.033
Na2O3Ti1,0.01,TiO2 + Na2CO3 -> CO2 + Na2TiO3,-0.009,1073,0.07,0.039,0.049,0.033
Na2O3Ti1,0.01,TiO2 + Na2CO3 -> CO2 + Na2TiO3,-0.016,1123,0.071,0.043,0.049,0.035
Na2O3Ti1,0.01,TiO2 + Na2CO3 -> CO2 + Na2TiO3,-0.024,1173,0.071,0.048,0.05,0.05
Na2O3Ti1,0.01,TiO2 + Na2CO3 -> CO2 + Na2TiO3,-0.054,1373,0.074,0.066,0.051,0.051
Na4O12Ti5,0.0,2.5 TiO2 + Na2CO3 -> CO2 + 0.5 Na4Ti5O12,-0.039,1123,0.048,0.017,0.026,0.026
Na4O12Ti5,0.0,2.5 TiO2 + Na2CO3 -> CO2 + 0.5 Na4Ti5O12,-0.034,1073,0.045,0.016,0.024,0.024
Na8O14Ti5,0.0,1.25 TiO2 + Na2CO3 -> CO2 + 0.25 Na8Ti5O14,-0.046,1123,0.041,0.033,0.025,0.025
Na1O2Ti1,0.008,Na + TiO2 -> NaTiO2,-0.035,1193,0.845,0.88,0.716,0.369
Li1Nb1O3,0.0,Nb2O5 + Li2CO3 -> CO2 + 2 LiNbO3,-0.029,973,0.001,0.015,0.0,-0.009
Li1Nb1O3,0.0,Nb2O5 + Li2O -> 2 LiNbO3,-0.124,1073,0.088,0.174,0.078,-0.008
Li1Nb1O3,0.0,Nb2O5 + Li2CO3 -> CO2 + 2 LiNbO3,-0.053,1273,0.022,0.052,0.019,-0.005
Li1Nb1O3,0.0,Nb2O5 + Li2CO3 -> CO2 + 2 LiNbO3,-0.049,1223,0.019,0.042,0.014,-0.005
Li1Nb1O3,0.0,Nb2O5 + Li2CO3 -> CO2 + 2 LiNbO3,-0.057,1323,0.026,0.059,0.022,-0.004
Li1Nb1O3,0.0,Nb2O5 + Li2CO3 -> CO2 + 2 LiNbO3,-0.025,923,-0.003,0.01,-0.003,-0.01
Li1Nb1O3,0.0,Nb2O5 + Li2CO3 -> CO2 + 2 LiNbO3,-0.069,1473,0.036,0.082,0.032,-0.001
Li1Nb1O3,0.0,Nb2O5 + Li2CO3 -> CO2 + 2 LiNbO3,-0.059,1353,0.028,0.064,0.024,-0.003
Li1Nb1O3,0.0,Nb2O5 + Li2CO3 -> CO2 + 2 LiNbO3,-0.061,1373,0.029,0.067,0.025,-0.003
Li1Nb1O3,0.0,Nb2O5 + Li2CO3 -> CO2 + 2 LiNbO3,-0.065,1423,0.033,0.074,0.029,-0.002
Li1Nb1O3,0.0,Nb2O5 + Li2CO3 -> CO2 + 2 LiNbO3,-0.022,873,-0.006,0.004,-0.006,-0.011
Li3Nb1O4,0.0,0.3333 Nb2O5 + Li2CO3 -> CO2 + 0.6667 Li3NbO4,-0.145,1723,-0.003,0.036,-0.014,-0.014
Li3Nb1O4,0.0,0.3333 Nb2O5 + Li2CO3 -> CO2 + 0.6667 Li3NbO4,-0.0,773,0.013,0.009,0.01,-0.014
Li3Nb1O4,0.0,0.3333 Nb2O5 + Li2CO3 -> CO2 + 0.6667 Li3NbO4,-0.068,1223,-0.014,0.006,-0.017,-0.017
Li3Nb1O4,0.0,0.3333 Nb2O5 + Li2CO3 -> CO2 + 0.6667 Li3NbO4,-0.06,1173,-0.015,0.007,-0.016,-0.014
Li3Nb1O4,0.0,0.3333 Nb2O5 + Li2CO3 -> CO2 + 0.6667 Li3NbO4,-0.071,1243,-0.013,0.006,-0.017,-0.017
Li1Nb3O8,0.0,3 Nb2O5 + Li2CO3 -> CO2 + 2 LiNb3O8,0.003,1473,0.109,0.115,0.094,0.029
Al1Eu1O3,0.0,Al2O3 + Eu2O3 -> 2 EuAlO3,-0.027,1773,0.036,0.077,0.037,0.037
Al1Eu1O3,0.0,Al2O3 + Eu2O3 -> 2 EuAlO3,-0.026,1073,0.017,0.037,0.016,0.016
Al2Eu1O4,0.0,Al2O3 + EuO -> EuAl2O4,-0.167,1373,0.309,0.517,0.292,0.046
Al2Eu1O4,0.0,Al2O3 + 0.5 Eu2O3 -> EuAl2O4 + 0.25 O2,0.035,1073,0.079,0.034,0.06,0.06
Li4O12Ti5,0.002,2.5 TiO2 + 2 LiHO -> H2O + 0.5 Li4Ti5O12,-0.045,1073,0.037,0.051,0.028,0.019
Li4O12Ti5,0.002,TiO2 + 0.4 Li2CO3 -> 0.4 CO2 + 0.2 Li4Ti5O12,-0.022,1123,0.036,0.016,0.021,0.021
Li4O12Ti5,0.002,2.5 TiO2 + 2 LiHO -> H2O + 0.5 Li4Ti5O12,-0.076,1473,0.059,0.115,0.054,0.043
Li4O12Ti5,0.002,TiO2 + 0.4 Li2CO3 -> 0.4 CO2 + 0.2 Li4Ti5O12,-0.065,1173,0.093,0.049,0.055,0.055
Li4O12Ti5,0.002,2.5 TiO2 + 2 LiHO -> H2O + 0.5 Li4Ti5O12,-0.014,673,0.014,0.013,0.009,0.007
Li4O12Ti5,0.002,TiO2 + 0.4 Li2CO3 -> 0.4 CO2 + 0.2 Li4Ti5O12,0.008,773,0.016,0.002,0.011,0.011
Li4O12Ti5,0.002,TiO2 + 0.4 Li2CO3 -> 0.4 CO2 + 0.2 Li4Ti5O12,-0.018,973,0.033,0.01,0.019,0.019
Li4O12Ti5,0.002,TiO2 + 0.4 Li2CO3 -> 0.4 CO2 + 0.2 Li4Ti5O12,-0.014,1023,0.031,0.009,0.017,0.017
Li2O3Ti1,0.0,Li2O + TiO2 -> Li2TiO3,-0.176,1073,0.009,0.12,0.011,0.004
Li2O3Ti1,0.0,TiO2 + Li2CO3 -> Li2TiO3 + CO2,-0.034,1273,0.018,0.026,0.012,0.004
Li2O3Ti1,0.0,TiO2 + Li2CO3 -> Li2TiO3 + CO2,-0.007,873,0.016,0.011,0.011,-0.0
Li2O3Ti1,0.0,TiO2 + Li2CO3 -> Li2TiO3 + CO2,-0.095,1523,0.022,0.071,0.017,0.017
Li2O3Ti1,0.0,TiO2 + Li2CO3 -> Li2TiO3 + CO2,-0.047,1173,0.019,0.032,0.012,0.012
Li2O3Ti1,0.0,TiO2 + Li2CO3 -> Li2TiO3 + CO2,-0.034,1373,0.018,0.026,0.012,0.004
Li2O3Ti1,0.0,TiO2 + Li2CO3 -> Li2TiO3 + CO2,-0.02,973,0.017,0.019,0.011,0.001
Li2O3Ti1,0.0,TiO2 + Li2CO3 -> Li2TiO3 + CO2,-0.027,1023,0.017,0.022,0.012,0.003
Li2O3Ti1,0.0,TiO2 + Li2CO3 -> Li2TiO3 + CO2,-0.081,1423,0.021,0.06,0.016,0.016
Li2O7Ti3,0.012,Li2CO3 + 3 TiO2 -> CO2 + Li2Ti3O7,-0.029,1323,0.059,0.054,0.043,0.032
Li2O7Ti3,0.012,Li2CO3 + 3 TiO2 -> CO2 + Li2Ti3O7,-0.009,1073,0.042,0.017,0.027,0.018
Li2O7Ti3,0.012,Li2CO3 + 3 TiO2 -> CO2 + Li2Ti3O7,-0.009,1373,0.042,0.017,0.027,0.018
Li2O7Ti3,0.012,TiO2 + Li4Ti5O12 -> 2 Li2Ti3O7,0.009,1078,0.023,0.014,0.018,0.018
Li2O7Ti3,0.012,TiO2 + Li4Ti5O12 -> 2 Li2Ti3O7,0.01,573,0.01,0.0,0.007,0.007
Cu1Ga1O2,0.0,CuO + 0.5 Ga2O3 -> 0.25 O2 + GaCuO2,0.009,1423,0.009,0.0,0.006,-0.028
Cu1Ga1O2,0.0,Cu2O + Ga2O3 -> 2 GaCuO2,-0.064,1423,0.084,0.149,0.079,-0.028
Cu1Ga1O2,0.0,Cu2O + Ga2O3 -> 2 GaCuO2,-0.052,1073,0.169,0.221,0.148,0.006
Cu1Ga1O2,0.0,Cu2O + Ga2O3 -> 2 GaCuO2,-0.045,873,0.217,0.262,0.188,0.022
O8W2Zr1,0.06,WO3 + 0.5 ZrO2 -> 0.5 Zr(WO4)2,-0.032,1293,-0.032,0.0,-0.023,-0.023
O8W2Zr1,0.06,WO3 + 0.5 ZrO2 -> 0.5 Zr(WO4)2,-0.017,1073,-0.017,0.0,-0.012,-0.012
O8W2Zr1,0.06,WO3 + 0.5 ZrO2 -> 0.5 Zr(WO4)2,-0.045,1473,-0.045,0.0,-0.032,-0.032
O8W2Zr1,0.06,WO3 + 0.5 ZrO2 -> 0.5 Zr(WO4)2,-0.044,1453,-0.044,0.0,-0.031,-0.031
Cu1O6Ta2,0.061,CuO + Ta2O5 -> Ta2CuO6,-0.006,1453,-0.002,0.0,-0.002,-0.002
Cu1O6Ta2,0.061,CuO + Ta2O5 -> Ta2CuO6,-0.003,1333,-0.002,0.0,-0.002,-0.002
Cu3O19Ta7,0.032,Cu2O + 2.333 Ta2O5 -> 0.6667 Ta7Cu3O19,0.015,1073,0.236,0.221,0.197,0.042
Ho1Mn1O3,0.0,0.5 Ho2O3 + MnO2 -> HoMnO3 + 0.25 O2,-0.107,1323,0.024,0.059,0.013,-0.036
Ho1Mn2O5,0.0,0.5 Ho2O3 + 2 MnO2 -> HoMn2O5 + 0.25 O2,-0.135,1393,-0.021,0.009,-0.031,-0.031
Mn1O3Sm1,0.0,MnO2 + 0.5 Sm2O3 -> 0.25 O2 + SmMnO3,-0.122,1673,0.053,0.088,0.035,-0.013
Mn1O3Sm1,0.0,MnO2 + 0.5 Sm2O3 -> 0.25 O2 + SmMnO3,-0.073,1073,0.064,0.068,0.043,-0.013
Ca1O3Sn1,0.0,CaCO3 + SnO2 -> CO2 + CaSnO3,-0.114,1473,-0.002,0.053,-0.004,-0.007
Ca1O3Sn1,0.0,CaCO3 + SnO2 -> CO2 + CaSnO3,-0.142,1623,-0.001,0.07,-0.003,-0.007
Ca1O3Sn1,0.0,CaCO3 + SnO2 -> CO2 + CaSnO3,-0.04,1073,0.006,0.013,0.001,0.001
Ca1O3Sn1,0.0,CaCO3 + SnO2 -> CO2 + CaSnO3,-0.162,1723,0.002,0.082,-0.001,-0.008
Ca1O3Sn1,0.0,CaCO3 + SnO2 -> CO2 + CaSnO3,-0.152,1673,0.001,0.076,-0.002,-0.007
Ca1O3Sn1,0.0,CaCO3 + SnO2 -> CO2 + CaSnO3,-0.077,1273,0.002,0.03,-0.002,-0.002
Ca2O4Sn1,0.0,CaCO3 + 0.5 SnO2 -> CO2 + 0.5 Ca2SnO4,-0.141,1623,0.001,0.044,-0.009,-0.044
Ca2O4Sn1,0.0,CaCO3 + 0.5 SnO2 -> CO2 + 0.5 Ca2SnO4,-0.13,1573,0.003,0.044,-0.007,-0.041
Ca2O4Sn1,0.0,CaCO3 + 0.5 SnO2 -> CO2 + 0.5 Ca2SnO4,-0.153,1673,-0.001,0.045,-0.012,-0.046
Ca2O4Sn1,0.0,CaO + 0.5 SnO2 -> 0.5 Ca2SnO4,-0.12,1073,0.002,0.056,-0.002,-0.023
Ca2O4Sn1,0.0,CaCO3 + 0.5 SnO2 -> CO2 + 0.5 Ca2SnO4,-0.063,1273,0.016,0.04,0.01,-0.028
Ca2O4Sn1,0.0,CaCO3 + 0.5 SnO2 -> CO2 + 0.5 Ca2SnO4,0.067,673,0.067,0.0,0.048,-0.022
Ca1O3Ru1,0.0,CaCO3 + RuO2 -> CaRuO3 + CO2,-0.101,1673,0.008,0.051,0.003,-0.004
Ca1O3Ru1,0.0,CaCO3 + RuO2 -> CaRuO3 + CO2,-0.065,1473,0.003,0.027,-0.001,-0.004
Ca1O3Ru1,0.0,CaCO3 + RuO2 -> CaRuO3 + CO2,-0.047,1373,0.0,0.015,-0.003,-0.004
Ca1O3Ru1,0.0,CaCO3 + RuO2 -> CaRuO3 + CO2,-0.083,1573,0.005,0.039,0.001,-0.004
Ca1O3Ru1,0.0,CaCO3 + RuO2 -> CaRuO3 + CO2,-0.02,1223,0.006,0.027,0.008,0.002
Ca1O3Ru1,0.0,RuO2 + CaO -> CaRuO3,-0.043,773,0.077,0.12,0.07,0.07
Ca2O4Ru1,0.015,CaCO3 + 0.5 RuO2 -> CO2 + 0.5 Ca2RuO4,0.026,1073,0.083,0.058,0.067,0.025
Ca2O4Ru1,0.015,RuO2 + 2 CaO -> Ca2RuO4,-0.028,773,0.092,0.12,0.081,0.075
Ca3O7Ru2,0.002,RuO2 + 1.5 CaO -> 0.5 Ca3Ru2O7,-0.041,773,0.079,0.12,0.071,0.07
O3Sr1Zr1,0.0,SrCO3 + ZrO2 -> CO2 + SrZrO3,-0.144,1723,-0.016,0.048,-0.018,-0.025
O3Sr1Zr1,0.0,SrCO3 + ZrO2 -> CO2 + SrZrO3,-0.104,1523,-0.015,0.035,-0.015,-0.026
O3Sr1Zr1,0.0,SrCO3 + ZrO2 -> CO2 + SrZrO3,-0.016,1073,0.019,0.025,0.015,-0.028
O3Sr1Zr1,0.0,SrCO3 + ZrO2 -> CO2 + SrZrO3,-0.174,1873,-0.013,0.071,-0.015,-0.025
O3Sr1Zr1,0.0,SrCO3 + ZrO2 -> CO2 + SrZrO3,-0.074,1373,-0.003,0.032,-0.005,-0.027
O3Sr1Zr1,0.0,SrCO3 + ZrO2 -> CO2 + SrZrO3,-0.113,1573,-0.018,0.037,-0.018,-0.026
O3Sr1Zr1,0.0,ZrO2 + SrO -> SrZrO3,-0.209,1673,-0.015,0.057,-0.026,-0.026
O3Sr1Zr1,0.0,SrCO3 + ZrO2 -> CO2 + SrZrO3,-0.154,1773,-0.015,0.056,-0.017,-0.025
O3Sr1Zr1,0.0,SrCO3 + ZrO2 -> CO2 + SrZrO3,-0.15,1753,-0.015,0.053,-0.017,-0.025
O3Sr1Zr1,0.0,SrCO3 + ZrO2 -> CO2 + SrZrO3,-0.055,1273,0.004,0.03,0.002,-0.027
Fe2Mg1O4,0.0,MgO + Fe2O3 -> Mg(FeO2)2,-0.043,1523,-0.043,0.0,-0.031,-0.045
Fe2Mg1O4,0.0,Fe2O3 + MgCO3 -> CO2 + Mg(FeO2)2,-0.11,1273,-0.05,0.0,-0.045,-0.046
Fe2Mg1O4,0.0,MgO + Fe2O3 -> Mg(FeO2)2,-0.041,1373,-0.041,0.0,-0.029,-0.046
Fe2Mg1O4,0.0,MgO + Fe2O3 -> Mg(FeO2)2,-0.042,1473,-0.042,0.0,-0.031,-0.045
Fe2Mg1O4,0.0,MgO + Fe2O3 -> Mg(FeO2)2,-0.044,1573,-0.043,0.0,-0.031,-0.043
Fe2Mg1O4,0.0,Fe2O3 + MgCO3 -> CO2 + Mg(FeO2)2,-0.078,1073,-0.06,0.0,-0.046,-0.046
Fe2Mg1O4,0.0,MgO + Fe2O3 -> Mg(FeO2)2,-0.041,1423,-0.041,0.0,-0.03,-0.045
Fe2Mg1O4,0.0,Fe2O3 + MgCO3 -> CO2 + Mg(FeO2)2,-0.086,1123,-0.057,0.0,-0.046,-0.046
Fe2Mg1O4,0.0,MgO + Fe2O3 -> Mg(FeO2)2,-0.034,1025,-0.034,0.0,-0.025,-0.045
Ge1O4Th1,0.0,ThO2 + GeO2 -> ThGeO4,-0.09,1273,-0.09,0.0,-0.064,-0.064
Li1O2Y1,0.0,Y2O3 + Li2CO3 -> CO2 + 2 LiYO2,0.059,1073,0.059,0.0,0.042,-0.055
Ca2O7Ta2,0.0,Ta2O5 + 2 CaCO3 -> Ca2Ta2O7 + 2 CO2,-0.159,1573,0.002,0.111,0.007,0.007
Na1O3Ta1,0.0,Na2CO3 + Ta2O5 -> CO2 + 2 NaTaO3,-0.137,1423,-0.051,0.011,-0.047,-0.047
Na1O3Ta1,0.0,Na2CO3 + Ta2O5 -> CO2 + 2 NaTaO3,-0.103,1073,-0.036,0.0,-0.037,-0.049
Na1O3Ta1,0.0,Na2CO3 + Ta2O5 -> CO2 + 2 NaTaO3,-0.113,1173,-0.04,0.0,-0.04,-0.04
Na1O3Ta1,0.0,Na2CO3 + Ta2O5 -> CO2 + 2 NaTaO3,-0.142,1473,-0.053,0.019,-0.047,-0.047
Na1O3Ta1,0.0,Na2CO3 + Ta2O5 -> CO2 + 2 NaTaO3,-0.122,1273,-0.044,0.0,-0.044,-0.044
Na2O11Ta4,0.0,Na2CO3 + 2 Ta2O5 -> CO2 + Na2Ta4O11,-0.078,1273,0.044,0.061,0.03,0.001
Lu2O7Sn2,0.0,Lu2O3 + 2 SnO2 -> Lu2Sn2O7,-0.113,1673,-0.113,0.0,-0.081,-0.081
Ag2Ni1O2,0.066,NiO + Ag2O -> Ni(AgO)2,0.044,823,0.069,0.025,0.053,0.028
Ho2O12W3,0.018,WO3 + 0.3333 Ho2O3 -> 0.3333 Ho2(WO4)3,-0.17,1173,0.01,0.1,0.007,0.007
Ba1O3Th1,0.083,ThO2 + BaCO3 -> BaThO3 + CO2,0.011,1473,0.011,0.0,0.008,-0.122
Ba1O3Th1,0.083,ThO2 + BaCO3 -> BaThO3 + CO2,-0.076,1873,-0.076,0.0,-0.054,-0.168
Ca1O4Rh2,0.0,Rh2O3 + CaO -> Ca(RhO2)2,-0.104,1073,0.082,0.186,0.082,0.074
Hf2La2O7,0.448,La2O3 + 2 HfO2 -> La2Hf2O7,-0.21,1773,-0.043,0.022,-0.051,-0.051
